,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg,PM2.5_5horasdeps,PM10_5horasdeps,Time
907,26.39,8.35,16.52,29.17,2.44,5.05,126.0,0.0,807.419,-0.726,16.02,29.06,2025-02-24 01:00:00
908,6.43,10.16,15.13,32.45,2.31,4.03,108.8,0.0,807.144,-0.709,15.84,22.75,2025-02-24 02:00:00
909,20.79,12.21,14.52,33.9,1.807,2.78,91.0,0.0,806.662,-0.68,11.92,13.49,2025-02-24 03:00:00
910,26.76,13.23,13.06,38.66,2.035,3.21,15.3,0.0,806.395,-0.654,16.53,33.38,2025-02-24 04:00:00
911,29.06,16.02,10.99,50.06,3.068,4.3,359.3,0.0,806.79,-0.674,9.8,19.16,2025-02-24 05:00:00
912,22.75,15.84,10.3,52.76,3.007,4.71,11.4,0.0,807.553,-0.736,3.66,41.11,2025-02-24 06:00:00
913,13.49,11.92,9.78,53.98,2.236,4.46,16.0,0.0,807.91,-0.67,13.98,33.61,2025-02-24 07:00:00
914,33.38,16.53,9.2,56.5,2.74,3.96,355.2,0.0,808.446,-0.627,-1.22,9.84,2025-02-24 08:00:00
915,19.16,9.8,12.58,44.66,1.706,3.13,114.7,0.0,808.721,-0.472,-6.83,10.37,2025-02-24 09:00:00
916,33.61,13.98,19.82,22.6,1.906,4.29,311.3,0.0,809.813,0.266,-18.63,-3.84,2025-02-24 11:00:00
917,79.74,38.15,19.73,35.65,1.938,3.96,164.2,0.0,806.356,-0.674,32.33,49.95,2025-03-01 00:00:00
918,61.61,32.88,18.86,37.77,1.307,3.38,143.7,0.0,806.352,-0.686,25.13,37.51,2025-03-01 01:00:00
919,46.7,29.31,17.6,40.56,0.855,1.41,65.5,0.0,806.167,-0.73,36.16,47.66,2025-03-01 02:00:00
920,38.44,33.54,16.58,42.79,0.98,2.69,130.7,0.0,806.041,-0.76,28.67,14.57,2025-03-01 03:00:00
921,49.95,32.33,15.47,46.03,2.195,3.94,140.9,0.0,805.905,-0.771,29.23,27.01,2025-03-01 04:00:00
922,37.51,25.13,15.03,47.81,1.865,3.09,137.1,0.0,805.789,-0.768,14.91,19.57,2025-03-01 05:00:00
923,47.66,36.16,14.52,48.65,1.493,2.46,150.1,0.0,806.068,-0.756,34.45,44.94,2025-03-01 06:00:00
924,14.57,28.67,13.84,49.88,0.851,1.91,61.3,0.0,806.472,-0.741,19.05,-37.33,2025-03-01 07:00:00
925,27.01,29.23,14.11,48.94,1.589,2.26,131.8,0.0,807.019,-0.643,1.12,2.02,2025-03-01 08:00:00
926,19.57,14.91,16.04,44.69,1.828,3.35,159.0,0.0,807.824,-0.352,4.04,29.68,2025-03-01 09:00:00
927,44.94,34.45,18.86,41.07,2.462,4.88,181.6,0.0,808.659,0.038,-4.37,33.21,2025-03-01 10:00:00
928,29.68,4.04,29.52,26.97,3.821,7.54,176.6,0.0,813.858,1.647,23.82,25.47,2025-03-01 13:00:00
929,25.47,23.82,33.02,16.3,3.987,8.81,254.7,0.0,810.622,1.273,36.42,47.19,2025-03-01 17:00:00
930,41.49,23.35,30.4,15.19,4.249,8.31,244.5,0.0,807.525,0.694,33.75,39.48,2025-03-01 18:00:00
931,30.35,38.23,26.13,15.06,4.481,8.15,231.9,0.0,803.868,-0.473,37.41,62.1,2025-03-01 19:00:00
932,55.9,42.67,24.21,17.91,3.125,6.91,244.8,0.0,804.436,-0.514,35.88,38.24,2025-03-01 20:00:00
933,47.19,36.42,22.74,18.85,1.11,4.49,342.3,0.0,805.108,-0.58,22.55,42.97,2025-03-01 21:00:00
934,39.48,33.75,21.12,24.97,2.474,4.53,31.2,0.0,805.692,-0.627,13.58,26.77,2025-03-01 22:00:00
935,62.1,37.41,19.14,40.49,1.741,3.59,348.8,0.0,806.414,-0.676,19.6,27.35,2025-03-01 23:00:00
936,38.24,35.88,17.76,43.87,1.047,3.25,15.0,0.0,806.981,-0.717,16.86,31.08,2025-03-02 00:00:00
937,42.97,22.55,17.02,45.5,1.396,3.11,7.2,0.0,806.959,-0.758,15.89,21.22,2025-03-02 01:00:00
938,26.77,13.58,15.54,54.96,2.256,4.67,20.5,0.0,806.845,-0.791,23.56,33.8,2025-03-02 02:00:00
939,27.35,19.6,14.51,57.68,2.1,3.54,16.6,0.0,806.615,-0.797,27.02,50.7,2025-03-02 03:00:00
940,31.08,16.86,13.41,59.87,2.007,3.0,19.0,0.0,806.421,-0.786,37.55,54.86,2025-03-02 04:00:00
941,21.22,15.89,12.38,63.52,1.779,3.18,12.6,0.0,806.437,-0.759,15.44,19.6,2025-03-02 05:00:00
942,33.8,23.56,11.41,68.38,2.773,4.26,3.7,0.0,806.496,-0.78,15.72,-26.49,2025-03-02 06:00:00
943,50.7,27.02,10.65,70.89,2.828,3.82,2.6,0.0,806.77,-0.804,19.55,3.91,2025-03-02 07:00:00
944,54.86,37.55,10.71,69.37,1.966,2.91,1.4,0.0,807.342,-0.709,6.95,16.81,2025-03-02 08:00:00
945,19.6,15.44,13.97,58.56,1.054,2.06,347.0,0.0,808.262,-0.426,-6.02,-1.22,2025-03-02 09:00:00
946,16.81,6.95,25.91,28.59,3.234,7.11,175.3,0.0,812.444,1.249,-6.89,26.53,2025-03-02 12:00:00
947,19.42,5.63,32.0,14.92,4.845,9.6,224.3,0.0,811.158,1.232,37.08,34.3,2025-03-02 17:00:00
948,17.6,18.76,29.27,14.35,4.094,7.19,227.5,0.0,807.705,0.58,26.11,31.28,2025-03-02 18:00:00
950,48.29,31.08,24.13,14.54,1.748,4.38,245.8,0.0,805.09,-0.542,15.97,35.19,2025-03-02 20:00:00
951,34.3,37.08,22.7,18.04,1.308,2.92,312.9,0.0,805.489,-0.59,17.07,28.87,2025-03-02 21:00:00
952,31.28,26.11,21.62,19.27,1.67,2.55,9.6,0.0,805.8,-0.625,26.95,37.11,2025-03-02 22:00:00
953,35.19,15.97,19.36,25.62,1.026,2.11,155.2,0.0,806.402,-0.688,23.88,30.74,2025-03-03 00:00:00
954,28.87,17.07,18.46,29.72,1.798,3.11,121.1,0.0,806.321,-0.735,18.32,25.1,2025-03-03 01:00:00
955,37.11,26.95,17.15,34.29,0.87,2.16,348.7,0.0,806.321,-0.76,20.56,25.94,2025-03-03 02:00:00
956,30.7,19.46,15.83,37.89,0.74,1.73,306.2,0.0,806.057,-0.791,23.69,26.14,2025-03-03 03:00:00
957,30.74,23.88,15.44,39.06,0.588,1.91,329.1,0.0,806.015,-0.784,23.34,35.55,2025-03-03 04:00:00
958,25.1,18.32,14.72,42.24,1.063,2.6,37.3,0.0,805.982,-0.776,8.96,22.1,2025-03-03 05:00:00
959,25.94,20.56,14.94,42.33,1.059,1.95,101.6,0.0,806.328,-0.764,18.09,34.8,2025-03-03 06:00:00
960,26.14,23.69,14.1,44.15,0.762,1.66,92.9,0.0,806.697,-0.748,15.0,35.7,2025-03-03 07:00:00
961,35.55,23.34,14.69,43.21,1.403,2.16,117.5,0.0,807.463,-0.645,4.67,24.46,2025-03-03 08:00:00
962,22.1,8.96,17.3,38.35,1.787,3.0,142.0,0.0,808.263,-0.332,-9.13,6.6,2025-03-03 09:00:00
963,34.8,18.09,19.72,34.87,1.721,4.35,170.5,0.0,808.794,0.043,-2.96,54.27,2025-03-03 10:00:00
964,35.7,15.0,22.63,29.69,3.043,5.94,183.3,0.0,809.339,0.465,-6.88,27.69,2025-03-03 11:00:00
965,24.46,4.67,28.8,24.25,3.41,7.14,217.1,0.0,814.861,1.602,1.78,-5.38,2025-03-03 12:00:00
966,34.32,6.74,31.77,16.64,5.037,9.98,254.1,0.0,810.814,1.221,45.88,57.22,2025-03-03 17:00:00
967,22.54,12.18,29.38,14.58,4.507,9.39,247.9,0.0,807.675,0.649,40.31,46.95,2025-03-03 18:00:00
968,27.39,14.51,25.88,16.47,4.207,8.82,260.4,0.0,804.216,-0.427,21.04,52.48,2025-03-03 19:00:00
969,64.01,39.07,24.18,19.88,2.51,4.84,288.5,0.0,804.456,-0.486,31.98,39.26,2025-03-03 20:00:00
970,57.22,45.88,22.72,21.01,1.238,2.95,281.7,0.0,805.171,-0.544,29.62,38.53,2025-03-03 21:00:00
971,46.95,40.31,21.94,20.85,1.806,4.66,240.6,0.0,805.739,-0.583,27.16,41.35,2025-03-03 22:00:00
972,52.48,21.04,21.08,23.42,2.075,4.92,251.9,0.0,806.145,-0.614,27.89,29.36,2025-03-03 23:00:00
973,39.26,31.98,20.41,27.61,3.317,6.24,279.8,0.0,806.239,-0.627,33.02,40.29,2025-03-04 00:00:00
974,38.53,29.62,19.24,30.66,1.335,3.06,301.8,0.0,806.147,-0.628,35.48,42.33,2025-03-04 01:00:00
975,41.35,27.16,17.89,36.29,1.269,3.26,234.7,0.0,805.852,-0.676,24.82,34.07,2025-03-04 02:00:00
976,29.36,27.89,17.12,43.03,2.209,4.4,201.7,0.0,805.637,-0.703,25.13,28.72,2025-03-04 03:00:00
977,40.29,33.02,16.06,45.96,1.702,4.52,219.9,0.0,805.475,-0.729,21.31,25.94,2025-03-04 04:00:00
978,42.33,35.48,15.04,47.51,1.457,2.25,209.6,0.0,805.537,-0.75,10.07,20.61,2025-03-04 05:00:00
979,34.07,24.82,14.84,42.18,2.45,5.95,224.6,0.0,805.834,-0.737,14.83,30.92,2025-03-04 06:00:00
980,28.72,25.13,14.58,38.53,2.669,5.07,213.0,0.0,806.22,-0.739,14.12,13.78,2025-03-04 07:00:00
981,25.94,21.31,14.84,37.3,3.259,5.32,218.8,0.0,806.568,-0.584,9.98,28.03,2025-03-04 08:00:00
982,20.61,10.07,17.09,33.01,3.494,6.99,213.5,0.0,807.045,-0.292,-0.93,3.25,2025-03-04 09:00:00
983,30.92,14.83,19.77,26.14,4.406,8.51,216.1,0.0,807.654,0.109,11.61,12.82,2025-03-04 10:00:00
984,13.78,14.12,21.89,20.06,5.452,11.07,245.0,0.0,807.98,0.391,-0.98,-22.42,2025-03-04 11:00:00
985,28.03,9.98,23.53,19.24,6.425,11.8,258.4,0.0,807.883,0.531,14.52,32.7,2025-03-04 12:00:00
987,32.7,14.52,28.35,13.52,7.889,15.07,238.1,0.0,807.454,0.925,68.74,48.47,2025-03-04 16:00:00
988,35.76,12.04,27.66,11.05,7.024,15.36,235.9,0.0,805.74,0.549,34.59,33.53,2025-03-04 17:00:00
989,33.5,40.81,26.82,9.35,6.372,13.11,241.5,0.0,804.604,0.036,29.24,45.67,2025-03-04 18:00:00
990,36.95,64.24,25.12,10.69,5.052,10.83,242.8,0.0,804.17,-0.427,34.74,48.59,2025-03-04 19:00:00
991,48.47,68.74,23.41,11.7,1.641,5.44,303.1,0.0,804.742,-0.507,54.74,60.84,2025-03-04 20:00:00
992,33.53,34.59,21.51,13.39,1.916,4.11,302.7,0.0,805.343,-0.574,42.8,59.55,2025-03-04 21:00:00
993,45.67,29.24,20.35,14.62,1.862,4.41,326.6,0.0,805.719,-0.611,34.24,51.42,2025-03-04 22:00:00
994,48.59,34.74,19.9,14.44,2.212,3.72,19.0,0.0,805.762,-0.631,25.35,36.41,2025-03-04 23:00:00
995,60.84,54.74,18.82,16.6,1.578,3.61,146.0,0.0,805.886,-0.667,22.16,36.77,2025-03-05 00:00:00
996,59.55,42.8,17.68,17.8,1.385,2.8,88.4,0.0,805.816,-0.702,24.79,25.45,2025-03-05 01:00:00
997,51.42,34.24,16.93,17.33,0.934,2.37,316.4,0.0,805.639,-0.722,31.73,43.66,2025-03-05 02:00:00
998,36.41,25.35,16.08,16.26,1.694,3.24,22.9,0.0,805.477,-0.762,34.79,58.34,2025-03-05 03:00:00
999,36.77,22.16,14.7,19.89,1.993,3.2,14.6,0.0,805.152,-0.74,48.9,82.96,2025-03-05 04:00:00
1000,25.45,24.79,14.35,21.95,1.193,2.26,115.1,0.0,805.085,-0.742,21.39,69.06,2025-03-05 05:00:00
1001,43.66,31.73,13.85,23.59,1.273,3.4,18.6,0.0,805.229,-0.71,23.55,66.63,2025-03-05 06:00:00
1002,58.34,34.79,11.58,30.08,2.654,3.83,12.0,0.0,805.633,-0.711,9.66,45.73,2025-03-05 07:00:00
1003,82.96,48.9,11.46,28.14,2.845,4.26,359.3,0.0,806.345,-0.638,14.17,36.38,2025-03-05 08:00:00
1004,69.06,21.39,15.28,29.88,1.575,3.23,328.8,0.0,807.282,-0.35,12.58,41.85,2025-03-05 09:00:00
1005,66.63,23.55,18.63,34.12,1.905,4.6,162.6,0.0,808.239,0.087,0.79,27.48,2025-03-05 10:00:00
1006,45.73,9.66,20.86,34.3,2.039,5.12,117.6,0.0,808.966,0.458,-9.73,12.13,2025-03-05 11:00:00
1007,36.38,14.17,26.53,32.91,2.564,7.47,166.5,0.0,814.449,1.611,4.2,25.7,2025-03-05 12:00:00
1008,41.85,12.58,29.56,24.4,2.471,6.51,203.6,0.0,814.904,1.647,9.5,27.39,2025-03-05 13:00:00
1010,27.39,9.5,33.07,12.88,2.658,6.09,220.8,0.0,811.623,1.272,60.34,94.78,2025-03-05 17:00:00
1011,27.26,20.27,31.04,10.83,2.57,6.34,265.4,0.0,809.482,0.915,61.84,83.32,2025-03-05 18:00:00
1012,26.23,63.36,25.75,11.56,2.93,5.71,302.9,0.0,804.008,-0.403,38.82,87.7,2025-03-05 19:00:00
1014,94.78,60.34,17.54,37.61,3.48,10.44,44.8,0.0,805.762,-0.614,41.07,74.61,2025-03-05 21:00:00
1015,83.32,61.84,16.33,40.24,2.259,6.85,85.0,0.0,806.815,-0.654,24.22,70.0,2025-03-05 22:00:00
1016,87.7,38.82,14.48,43.55,3.218,7.57,40.9,0.0,806.982,-0.742,29.02,73.31,2025-03-05 23:00:00
1017,80.52,40.5,13.44,44.84,2.939,6.38,51.6,0.0,807.167,-0.777,27.04,73.92,2025-03-06 00:00:00
1018,74.61,41.07,13.04,45.38,1.912,4.91,17.4,0.0,807.084,-0.766,27.27,74.71,2025-03-06 01:00:00
1019,70.0,24.22,12.36,46.4,2.243,5.53,35.0,0.0,806.628,-0.731,33.7,83.53,2025-03-06 02:00:00
1020,73.31,29.02,11.58,48.15,2.575,4.48,2.3,0.0,806.164,-0.712,38.7,86.24,2025-03-06 03:00:00
1021,73.92,27.04,10.96,49.43,2.992,4.98,2.3,0.0,805.966,-0.7,35.63,84.76,2025-03-06 04:00:00
1022,74.71,27.27,10.51,50.57,2.442,4.35,0.7,0.0,805.902,-0.712,12.52,86.94,2025-03-06 05:00:00
1023,83.53,33.7,9.5,53.39,2.519,3.95,350.7,0.0,806.114,-0.762,26.79,90.27,2025-03-06 06:00:00
1024,86.24,38.7,9.32,53.61,2.94,4.25,8.0,0.0,806.311,-0.78,15.78,72.07,2025-03-06 07:00:00
1025,84.76,35.63,10.14,51.81,1.078,2.1,63.6,0.0,806.89,-0.681,11.16,57.36,2025-03-06 08:00:00
1026,86.94,12.52,12.69,45.29,1.803,3.38,333.2,0.0,807.747,-0.401,6.98,35.39,2025-03-06 09:00:00
1027,90.27,26.79,16.56,37.13,1.515,3.52,293.4,0.0,808.658,0.06,15.37,28.44,2025-03-06 10:00:00
1028,72.07,15.78,19.54,31.29,2.583,4.98,190.1,0.0,808.847,0.367,5.93,23.22,2025-03-06 11:00:00
1029,57.36,11.16,23.78,24.29,3.349,8.23,197.2,0.0,809.628,0.927,6.0,27.12,2025-03-06 12:00:00
1030,35.39,6.98,26.34,20.22,5.171,10.86,222.8,0.0,810.054,1.308,22.08,35.26,2025-03-06 13:00:00
1031,28.44,15.37,28.08,20.01,5.819,10.14,235.8,0.0,810.42,1.515,31.14,43.26,2025-03-06 14:00:00
1032,23.22,5.93,29.73,19.61,5.169,11.77,236.1,0.0,810.657,1.538,61.08,58.26,2025-03-06 15:00:00
1033,27.12,6.0,29.76,20.41,4.873,10.09,237.8,0.0,809.661,1.4,50.79,52.15,2025-03-06 16:00:00
1034,35.26,22.08,29.26,20.29,4.64,9.59,241.5,0.0,808.014,0.993,45.9,40.33,2025-03-06 17:00:00
1035,43.26,31.14,26.47,19.2,4.878,9.98,241.6,0.0,804.329,-0.066,35.49,39.59,2025-03-06 18:00:00
1036,58.26,61.08,24.78,19.9,3.989,7.99,258.8,0.0,804.278,-0.436,30.4,50.04,2025-03-06 19:00:00
1037,52.15,50.79,23.18,20.16,3.121,5.31,255.8,0.0,804.846,-0.521,25.45,25.72,2025-03-06 20:00:00
1038,40.33,45.9,22.05,19.42,4.169,8.64,238.7,0.0,805.517,-0.565,14.99,21.29,2025-03-06 21:00:00
1039,39.59,35.49,21.07,24.82,4.428,8.57,236.8,0.0,806.42,-0.582,16.04,22.79,2025-03-06 22:00:00
1040,50.04,30.4,19.67,26.39,2.54,7.81,231.9,0.0,807.093,-0.606,16.2,21.8,2025-03-06 23:00:00
1041,25.72,25.45,18.48,27.52,1.899,3.75,212.7,0.0,807.255,-0.646,21.15,21.83,2025-03-07 00:00:00
1042,21.29,14.99,17.48,26.72,1.847,4.64,265.2,0.0,807.384,-0.683,19.63,29.17,2025-03-07 01:00:00
1043,22.79,16.04,16.73,26.55,1.886,4.04,245.5,0.0,807.536,-0.715,16.44,26.67,2025-03-07 02:00:00
1044,21.8,16.2,15.83,29.1,0.928,1.86,171.3,0.0,807.429,-0.739,24.86,33.29,2025-03-07 03:00:00
1045,21.83,21.15,14.56,31.36,1.17,2.45,104.8,0.0,807.261,-0.763,18.34,35.94,2025-03-07 04:00:00
1046,29.17,19.63,13.85,32.41,1.755,2.44,136.5,0.0,807.179,-0.77,0.0,32.12,2025-03-07 05:00:00
1047,26.67,16.44,13.01,34.24,1.583,2.93,146.2,0.0,807.467,-0.749,2.23,22.99,2025-03-07 06:00:00
1048,33.29,24.86,11.96,37.4,2.103,4.59,128.3,0.0,807.571,-0.74,13.61,35.52,2025-03-07 07:00:00
1049,35.94,18.34,11.81,38.57,1.796,3.69,22.1,0.0,808.22,-0.64,-2.82,18.4,2025-03-07 08:00:00
1050,35.52,13.61,21.03,23.33,2.923,6.28,188.8,0.0,809.878,0.391,5.23,16.32,2025-03-07 11:00:00
1051,16.84,10.81,23.97,16.67,5.527,11.41,229.1,0.0,808.861,0.704,11.35,15.08,2025-03-07 13:00:00
1052,23.53,12.04,25.6,16.51,5.711,11.89,240.4,0.0,809.359,1.078,27.85,30.78,2025-03-07 14:00:00
1053,16.32,5.23,28.2,16.48,5.544,12.18,241.0,0.0,811.072,1.491,31.54,31.27,2025-03-07 15:00:00
1054,15.02,8.27,28.88,16.93,4.836,11.31,237.9,0.0,810.696,1.383,46.79,41.6,2025-03-07 16:00:00
1055,15.08,11.35,27.1,15.62,5.034,9.41,259.9,0.0,807.627,0.652,34.45,33.91,2025-03-07 17:00:00
1056,30.78,27.85,25.36,14.37,5.34,9.47,262.5,0.0,805.387,-0.218,31.95,28.39,2025-03-07 18:00:00
1057,31.27,31.54,24.16,14.72,3.723,8.56,267.7,0.0,805.777,-0.448,27.07,36.05,2025-03-07 19:00:00
1058,41.6,46.79,22.29,15.48,2.593,6.41,274.3,0.0,806.163,-0.507,25.25,31.55,2025-03-07 20:00:00
1059,33.91,34.45,20.67,17.14,1.68,3.21,291.2,0.0,806.83,-0.575,23.57,24.18,2025-03-07 21:00:00
1060,28.39,31.95,19.5,19.71,2.168,4.07,252.5,0.0,807.417,-0.61,21.45,35.53,2025-03-07 22:00:00
1061,36.05,27.07,18.85,21.86,2.46,4.72,255.4,0.0,807.514,-0.647,20.46,17.39,2025-03-07 23:00:00
1062,31.55,25.25,18.36,22.54,1.68,5.74,270.7,0.0,807.61,-0.671,16.5,21.37,2025-03-08 00:00:00
1063,24.18,23.57,17.71,23.63,0.939,2.37,133.3,0.0,807.39,-0.706,23.22,32.55,2025-03-08 01:00:00
1064,35.53,21.45,17.07,25.74,0.932,3.08,283.5,0.0,807.09,-0.726,19.86,34.94,2025-03-08 02:00:00
1065,17.39,20.46,16.38,28.64,1.742,4.55,217.1,0.0,806.856,-0.746,29.97,40.91,2025-03-08 03:00:00
1066,21.37,16.5,15.45,31.07,1.235,2.97,217.9,0.0,806.745,-0.757,33.62,55.15,2025-03-08 04:00:00
1067,32.55,23.22,14.77,32.83,2.094,3.29,188.7,0.0,806.669,-0.751,19.57,45.37,2025-03-08 05:00:00
1068,34.94,19.86,13.8,35.32,1.798,2.91,147.1,0.0,806.963,-0.747,8.59,42.77,2025-03-08 06:00:00
1069,40.91,29.97,12.39,38.64,2.293,3.57,128.9,0.0,807.407,-0.726,11.0,35.65,2025-03-08 07:00:00
1070,55.15,33.62,12.48,38.76,2.315,3.4,124.9,0.0,808.065,-0.618,9.9,27.92,2025-03-08 08:00:00
1071,45.37,19.57,14.99,33.33,1.953,3.6,141.0,0.0,808.955,-0.319,7.32,22.19,2025-03-08 09:00:00
1072,42.77,8.59,18.63,28.09,2.474,8.11,194.8,0.0,809.632,0.12,9.33,15.14,2025-03-08 10:00:00
1073,35.65,11.0,20.67,27.2,5.35,10.41,222.2,0.0,809.707,0.397,8.59,9.46,2025-03-08 11:00:00
1074,27.92,9.9,21.84,25.51,5.38,10.92,240.5,0.0,809.335,0.512,4.82,27.42,2025-03-08 12:00:00
1075,22.19,7.32,23.25,21.57,6.707,12.67,256.1,0.0,808.194,0.575,14.15,25.16,2025-03-08 13:00:00
1076,15.14,9.33,25.23,19.59,5.782,11.11,251.5,0.0,808.41,0.964,32.23,35.23,2025-03-08 14:00:00
1077,9.46,8.59,27.09,18.11,5.572,10.53,250.8,0.0,809.054,1.296,30.88,22.58,2025-03-08 15:00:00
1078,27.42,4.82,27.61,17.49,5.638,10.22,249.6,0.0,808.238,1.093,39.52,30.76,2025-03-08 16:00:00
1079,25.16,14.15,26.42,16.92,6.158,12.19,250.4,0.0,806.005,0.365,28.18,33.0,2025-03-08 17:00:00
1080,35.23,32.23,25.45,14.74,5.75,10.73,249.4,0.0,805.033,-0.214,36.96,30.06,2025-03-08 18:00:00
1081,22.58,30.88,24.18,14.19,4.584,9.16,272.3,0.0,805.418,-0.434,15.75,36.66,2025-03-08 19:00:00
1082,30.76,39.52,22.65,16.12,2.661,6.55,259.1,0.0,805.854,-0.506,-32.68,28.17,2025-03-08 20:00:00
1083,33.0,28.18,21.44,19.18,2.229,3.77,274.4,0.0,806.389,-0.57,67.78,35.78,2025-03-08 21:00:00
1084,30.06,36.96,20.17,21.33,1.442,3.12,255.4,0.0,806.804,-0.608,31.82,26.57,2025-03-08 22:00:00
1085,36.66,15.75,19.38,22.37,1.311,3.09,162.4,0.0,807.001,-0.638,22.09,36.86,2025-03-08 23:00:00
1086,35.78,67.78,17.63,25.23,1.179,2.41,253.1,0.0,806.982,-0.705,22.16,43.51,2025-03-09 01:00:00
1087,26.57,31.82,17.01,27.52,1.357,2.89,199.6,0.0,806.614,-0.723,20.05,34.09,2025-03-09 02:00:00
1088,36.86,22.09,15.95,30.42,1.48,2.5,173.1,0.0,806.204,-0.749,32.04,40.57,2025-03-09 03:00:00
1089,35.13,28.34,14.92,33.35,1.539,2.62,163.6,0.0,805.899,-0.766,24.97,54.97,2025-03-09 04:00:00
1090,43.51,22.16,13.98,36.41,1.462,2.69,189.8,0.0,805.778,-0.762,14.44,38.84,2025-03-09 05:00:00
1091,34.09,20.05,13.33,38.1,1.442,2.28,111.5,0.0,806.023,-0.747,1.82,5.05,2025-03-09 06:00:00
1092,40.57,32.04,12.21,39.73,1.255,2.32,24.9,0.0,806.218,-0.703,-4.55,15.81,2025-03-09 07:00:00
1093,54.97,24.97,11.72,38.48,2.323,3.02,8.1,0.0,806.707,-0.621,6.4,22.51,2025-03-09 08:00:00
1094,38.84,14.44,15.96,31.63,1.181,2.53,320.4,0.0,807.692,-0.291,3.39,2.75,2025-03-09 09:00:00
1095,22.51,6.4,26.56,22.26,2.359,5.41,169.9,0.0,813.414,1.591,-8.3,2.72,2025-03-09 12:00:00
1096,29.65,35.13,27.54,11.18,5.519,11.12,253.2,0.0,804.201,0.043,26.75,32.91,2025-03-09 18:00:00
1097,24.58,44.43,25.77,10.27,4.566,8.87,270.5,0.0,803.657,-0.418,35.43,55.94,2025-03-09 19:00:00
1098,28.46,59.54,23.99,12.13,2.007,5.05,241.8,0.0,804.399,-0.461,-1.68,56.89,2025-03-09 20:00:00
1099,29.23,28.24,22.73,13.01,0.757,2.33,183.4,0.0,805.192,-0.509,26.92,42.69,2025-03-09 21:00:00
1100,32.91,26.75,21.04,15.42,1.791,6.05,102.9,0.0,806.12,-0.575,16.19,30.2,2025-03-09 22:00:00
1101,55.94,35.43,17.05,29.75,2.402,5.41,18.0,0.0,806.835,-0.657,16.46,28.08,2025-03-09 23:00:00
1102,42.69,26.92,12.42,42.09,3.545,5.82,23.0,0.0,807.378,-0.78,17.8,25.23,2025-03-10 01:00:00
1103,30.2,16.19,11.24,44.76,2.708,4.68,7.1,0.0,806.915,-0.74,16.2,33.16,2025-03-10 02:00:00
1104,28.08,16.46,10.09,48.04,3.26,6.2,23.6,0.0,806.507,-0.673,15.94,38.54,2025-03-10 03:00:00
1105,38.71,12.78,9.21,51.27,3.136,6.13,29.3,0.0,806.638,-0.632,11.19,40.54,2025-03-10 04:00:00
1107,33.16,16.2,7.59,56.89,2.928,4.92,12.4,0.0,807.551,-0.603,5.38,47.3,2025-03-10 06:00:00
1108,38.54,15.94,7.0,59.96,3.207,5.23,20.2,0.0,808.331,-0.515,15.21,56.33,2025-03-10 07:00:00
1109,40.54,11.19,7.39,59.84,3.001,6.63,33.9,0.0,808.896,-0.456,10.43,43.44,2025-03-10 08:00:00
1110,110.25,6.85,9.45,52.62,2.506,5.77,61.6,0.0,809.042,-0.321,7.6,25.9,2025-03-10 09:00:00
1111,47.3,5.38,12.67,44.35,1.88,4.02,149.4,0.0,809.631,0.09,14.05,30.23,2025-03-10 10:00:00
1112,56.33,15.21,15.99,36.53,1.884,4.23,158.5,0.0,809.84,0.382,-2.0,-22.55,2025-03-10 11:00:00
1113,43.44,10.43,19.53,29.04,1.892,3.84,194.7,0.0,809.891,0.718,-8.17,-9.31,2025-03-10 12:00:00
1114,25.9,7.6,24.7,22.52,2.639,6.55,181.1,0.0,813.198,1.642,1.21,13.64,2025-03-10 13:00:00
1115,30.23,14.05,27.72,18.92,3.633,11.21,195.7,0.0,813.223,1.651,32.89,23.97,2025-03-10 14:00:00
1116,23.97,32.89,25.48,9.65,5.171,9.17,271.5,0.0,804.672,-0.212,26.18,48.27,2025-03-10 18:00:00
1117,80.9,58.06,24.22,10.02,3.288,8.54,280.3,0.0,804.83,-0.419,30.9,45.79,2025-03-10 19:00:00
1118,66.57,56.6,22.35,9.65,1.084,3.23,212.4,0.0,805.183,-0.496,33.03,55.65,2025-03-10 20:00:00
1119,52.95,18.24,21.85,10.63,2.031,5.27,235.5,0.0,805.726,-0.554,34.16,59.55,2025-03-10 21:00:00
1120,48.27,26.18,20.22,12.59,2.043,4.18,246.4,0.0,806.442,-0.587,21.85,56.1,2025-03-10 22:00:00
1121,45.79,30.9,18.53,15.24,1.869,4.73,244.1,0.0,806.945,-0.634,22.47,42.5,2025-03-10 23:00:00
1122,55.65,33.03,15.82,24.47,1.721,2.71,9.4,0.0,807.213,-0.706,18.51,45.69,2025-03-11 00:00:00
1123,59.55,34.16,13.39,33.92,2.698,3.8,0.7,0.0,806.965,-0.772,17.91,45.93,2025-03-11 01:00:00
1124,56.1,21.85,12.76,37.34,2.531,3.39,14.5,0.0,806.689,-0.758,17.28,31.61,2025-03-11 02:00:00
1125,42.5,22.47,11.7,39.24,2.993,4.25,357.8,0.0,806.231,-0.719,27.12,37.53,2025-03-11 03:00:00
1126,45.69,18.51,11.01,39.67,3.351,4.15,8.1,0.0,805.703,-0.693,22.74,39.96,2025-03-11 04:00:00
